確定病名,發病年份,發病月份,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹東鎮,F,否,40-44,6
嚴重特殊傳染性肺炎,2022,7,新竹縣,芎林鄉,F,否,40-44,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,湖口鄉,F,否,40-44,7
嚴重特殊傳染性肺炎,2022,7,新竹縣,新埔鎮,F,否,40-44,3
嚴重特殊傳染性肺炎,2022,7,新竹縣,新豐鄉,F,否,40-44,3
嚴重特殊傳染性肺炎,2022,7,新竹縣,橫山鄉,F,否,40-44,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,關西鎮,F,否,40-44,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,寶山鄉,F,否,40-44,3
嚴重特殊傳染性肺炎,2022,7,新竹縣,尖石鄉,F,否,45-49,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹北市,F,否,45-49,15
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹東鎮,F,否,45-49,6
嚴重特殊傳染性肺炎,2022,7,新竹縣,芎林鄉,F,否,45-49,3
嚴重特殊傳染性肺炎,2022,7,新竹縣,峨眉鄉,F,否,45-49,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,湖口鄉,F,否,45-49,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,新埔鎮,F,否,45-49,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,新豐鄉,F,否,45-49,5
嚴重特殊傳染性肺炎,2022,7,新竹縣,關西鎮,F,否,45-49,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,寶山鄉,F,否,45-49,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,尖石鄉,F,否,50-54,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹北市,F,否,50-54,7
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹東鎮,F,否,50-54,5
嚴重特殊傳染性肺炎,2022,7,新竹縣,芎林鄉,F,否,50-54,3
嚴重特殊傳染性肺炎,2022,7,新竹縣,峨眉鄉,F,否,50-54,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,湖口鄉,F,否,50-54,5
嚴重特殊傳染性肺炎,2022,7,新竹縣,新埔鎮,F,否,50-54,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,新豐鄉,F,否,50-54,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,寶山鄉,F,否,50-54,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹北市,F,否,55-59,6
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹東鎮,F,否,55-59,6
嚴重特殊傳染性肺炎,2022,7,新竹縣,芎林鄉,F,否,55-59,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,湖口鄉,F,否,55-59,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,新豐鄉,F,否,55-59,4
嚴重特殊傳染性肺炎,2022,7,新竹縣,尖石鄉,F,否,5-9,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹北市,F,否,5-9,18
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹東鎮,F,否,5-9,6
嚴重特殊傳染性肺炎,2022,7,新竹縣,芎林鄉,F,否,5-9,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,峨眉鄉,F,否,5-9,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,湖口鄉,F,否,5-9,5
嚴重特殊傳染性肺炎,2022,7,新竹縣,新埔鎮,F,否,5-9,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,新豐鄉,F,否,5-9,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,寶山鄉,F,否,5-9,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,北埔鄉,F,否,60-64,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹北市,F,否,60-64,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹東鎮,F,否,60-64,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,芎林鄉,F,否,60-64,4
嚴重特殊傳染性肺炎,2022,7,新竹縣,湖口鄉,F,否,60-64,3
嚴重特殊傳染性肺炎,2022,7,新竹縣,新埔鎮,F,否,60-64,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,新豐鄉,F,否,60-64,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,橫山鄉,F,否,60-64,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,寶山鄉,F,否,60-64,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹北市,F,否,65-69,4
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹東鎮,F,否,65-69,4
嚴重特殊傳染性肺炎,2022,7,新竹縣,湖口鄉,F,否,65-69,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,新埔鎮,F,否,65-69,3
嚴重特殊傳染性肺炎,2022,7,新竹縣,新豐鄉,F,否,65-69,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,關西鎮,F,否,65-69,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹北市,F,否,70+,4
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹東鎮,F,否,70+,9
嚴重特殊傳染性肺炎,2022,7,新竹縣,湖口鄉,F,否,70+,3
嚴重特殊傳染性肺炎,2022,7,新竹縣,新豐鄉,F,否,70+,4
嚴重特殊傳染性肺炎,2022,7,新竹縣,橫山鄉,F,否,70+,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,關西鎮,F,否,70+,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,尖石鄉,M,否,0,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,湖口鄉,M,否,0,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹北市,M,否,1,3
嚴重特殊傳染性肺炎,2022,7,新竹縣,湖口鄉,M,否,1,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,新埔鎮,M,否,1,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,北埔鄉,M,否,10-14,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,尖石鄉,M,否,10-14,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹北市,M,否,10-14,8
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹東鎮,M,否,10-14,5
嚴重特殊傳染性肺炎,2022,7,新竹縣,湖口鄉,M,否,10-14,5
嚴重特殊傳染性肺炎,2022,7,新竹縣,新埔鎮,M,否,10-14,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,新豐鄉,M,否,10-14,4
嚴重特殊傳染性肺炎,2022,7,新竹縣,北埔鄉,M,否,15-19,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹北市,M,否,15-19,12
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹東鎮,M,否,15-19,6
嚴重特殊傳染性肺炎,2022,7,新竹縣,芎林鄉,M,否,15-19,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,峨眉鄉,M,否,15-19,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,新豐鄉,M,否,15-19,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,關西鎮,M,否,15-19,3
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹北市,M,否,2,8
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹東鎮,M,否,2,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,芎林鄉,M,否,2,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,湖口鄉,M,否,2,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,新埔鎮,M,否,2,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹北市,M,否,20-24,8
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹東鎮,M,否,20-24,6
嚴重特殊傳染性肺炎,2022,7,新竹縣,湖口鄉,M,否,20-24,6
嚴重特殊傳染性肺炎,2022,7,新竹縣,新豐鄉,M,否,20-24,5
嚴重特殊傳染性肺炎,2022,7,新竹縣,橫山鄉,M,否,20-24,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,寶山鄉,M,否,20-24,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,五峰鄉,M,否,25-29,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,尖石鄉,M,否,25-29,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹北市,M,否,25-29,7
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹東鎮,M,否,25-29,7
嚴重特殊傳染性肺炎,2022,7,新竹縣,芎林鄉,M,否,25-29,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,湖口鄉,M,否,25-29,7
嚴重特殊傳染性肺炎,2022,7,新竹縣,新埔鎮,M,否,25-29,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,新豐鄉,M,否,25-29,6
嚴重特殊傳染性肺炎,2022,7,新竹縣,關西鎮,M,否,25-29,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹北市,M,否,3,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,新豐鄉,M,否,3,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹北市,M,否,30-34,11
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹東鎮,M,否,30-34,6
嚴重特殊傳染性肺炎,2022,7,新竹縣,芎林鄉,M,否,30-34,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,湖口鄉,M,否,30-34,18
嚴重特殊傳染性肺炎,2022,7,新竹縣,新豐鄉,M,否,30-34,3
嚴重特殊傳染性肺炎,2022,7,新竹縣,關西鎮,M,否,30-34,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,寶山鄉,M,否,30-34,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,北埔鄉,M,否,35-39,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,尖石鄉,M,否,35-39,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹北市,M,否,35-39,13
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹東鎮,M,否,35-39,6
嚴重特殊傳染性肺炎,2022,7,新竹縣,芎林鄉,M,否,35-39,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,湖口鄉,M,否,35-39,6
嚴重特殊傳染性肺炎,2022,7,新竹縣,新埔鎮,M,否,35-39,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,新豐鄉,M,否,35-39,3
嚴重特殊傳染性肺炎,2022,7,新竹縣,橫山鄉,M,否,35-39,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,關西鎮,M,否,35-39,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,寶山鄉,M,否,35-39,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹北市,M,否,4,7
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹東鎮,M,否,4,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,新豐鄉,M,否,4,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,尖石鄉,M,否,40-44,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹北市,M,否,40-44,10
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹東鎮,M,否,40-44,6
嚴重特殊傳染性肺炎,2022,7,新竹縣,湖口鄉,M,否,40-44,8
嚴重特殊傳染性肺炎,2022,7,新竹縣,新豐鄉,M,否,40-44,13
嚴重特殊傳染性肺炎,2022,7,新竹縣,橫山鄉,M,否,40-44,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,關西鎮,M,否,40-44,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,寶山鄉,M,否,40-44,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,尖石鄉,M,否,45-49,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹北市,M,否,45-49,14
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹東鎮,M,否,45-49,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,湖口鄉,M,否,45-49,9
嚴重特殊傳染性肺炎,2022,7,新竹縣,新豐鄉,M,否,45-49,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,關西鎮,M,否,45-49,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹北市,M,否,50-54,5
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹東鎮,M,否,50-54,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,芎林鄉,M,否,50-54,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,湖口鄉,M,否,50-54,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,新埔鎮,M,否,50-54,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,新豐鄉,M,否,50-54,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,寶山鄉,M,否,50-54,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,五峰鄉,M,否,55-59,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,北埔鄉,M,否,55-59,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹北市,M,否,55-59,6
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹東鎮,M,否,55-59,3
嚴重特殊傳染性肺炎,2022,7,新竹縣,芎林鄉,M,否,55-59,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,湖口鄉,M,否,55-59,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,新埔鎮,M,否,55-59,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,新豐鄉,M,否,55-59,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,橫山鄉,M,否,55-59,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,關西鎮,M,否,55-59,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,寶山鄉,M,否,55-59,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,五峰鄉,M,否,5-9,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,尖石鄉,M,否,5-9,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹北市,M,否,5-9,19
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹東鎮,M,否,5-9,9
嚴重特殊傳染性肺炎,2022,7,新竹縣,芎林鄉,M,否,5-9,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,湖口鄉,M,否,5-9,4
嚴重特殊傳染性肺炎,2022,7,新竹縣,新埔鎮,M,否,5-9,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,新豐鄉,M,否,5-9,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,橫山鄉,M,否,5-9,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,北埔鄉,M,否,60-64,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹北市,M,否,60-64,5
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹東鎮,M,否,60-64,3
嚴重特殊傳染性肺炎,2022,7,新竹縣,芎林鄉,M,否,60-64,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,湖口鄉,M,否,60-64,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,新埔鎮,M,否,60-64,3
嚴重特殊傳染性肺炎,2022,7,新竹縣,新豐鄉,M,否,60-64,3
嚴重特殊傳染性肺炎,2022,7,新竹縣,橫山鄉,M,否,60-64,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹北市,M,否,65-69,4
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹東鎮,M,否,65-69,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,芎林鄉,M,否,65-69,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,湖口鄉,M,否,65-69,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,新豐鄉,M,否,65-69,2
嚴重特殊傳染性肺炎,2022,7,新竹縣,關西鎮,M,否,65-69,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,寶山鄉,M,否,65-69,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹北市,M,否,70+,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,竹東鎮,M,否,70+,7
嚴重特殊傳染性肺炎,2022,7,新竹縣,芎林鄉,M,否,70+,4
嚴重特殊傳染性肺炎,2022,7,新竹縣,新埔鎮,M,否,70+,5
嚴重特殊傳染性肺炎,2022,7,新竹縣,新豐鄉,M,否,70+,3
嚴重特殊傳染性肺炎,2022,7,新竹縣,橫山鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,關西鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2022,7,新竹縣,寶山鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,F,否,1,1
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,F,否,10-14,4
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,F,否,10-14,10
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,F,否,15-19,6
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,F,否,15-19,6
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,F,否,2,1
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,F,否,20-24,12
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,F,否,20-24,5
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,F,否,25-29,9
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,F,否,25-29,7
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,F,否,3,1
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,F,否,30-34,6
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,F,否,30-34,6
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,F,否,35-39,8
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,F,否,35-39,17
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,F,否,4,1
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,F,否,40-44,21
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,F,否,40-44,10
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,F,否,45-49,12
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,F,否,45-49,7
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,F,否,50-54,9
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,F,否,50-54,10
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,F,否,55-59,7
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,F,否,55-59,13
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,F,否,5-9,14
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,F,否,5-9,9
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,F,否,60-64,7
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,F,否,60-64,5
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,F,否,65-69,6
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,F,否,65-69,7
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,F,否,70+,15
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,F,否,70+,12
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,M,否,0,1
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,M,否,0,1
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,M,否,1,2
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,M,否,1,2
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,M,否,10-14,3
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,M,否,10-14,1
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,M,否,15-19,8
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,M,否,15-19,2
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,M,否,20-24,2
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,M,否,20-24,8
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,M,否,25-29,9
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,M,否,25-29,7
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,M,否,3,1
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,M,否,30-34,10
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,M,否,30-34,2
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,M,否,35-39,9
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,M,否,35-39,4
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,M,否,4,2
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,M,否,40-44,2
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,M,否,40-44,6
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,M,否,45-49,9
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,M,否,45-49,3
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,M,否,50-54,5
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,M,否,50-54,10
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,M,否,55-59,9
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,M,否,55-59,10
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,M,否,5-9,11
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,M,否,5-9,4
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,M,否,60-64,9
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,M,否,60-64,5
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,M,否,65-69,4
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,M,否,65-69,4
嚴重特殊傳染性肺炎,2022,7,嘉義市,西區,M,否,70+,9
嚴重特殊傳染性肺炎,2022,7,嘉義市,東區,M,否,70+,9
嚴重特殊傳染性肺炎,2022,7,嘉義縣,中埔鄉,F,否,0,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,番路鄉,F,否,0,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,中埔鄉,F,否,1,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,太保市,F,否,1,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,民雄鄉,F,否,1,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,中埔鄉,F,否,10-14,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,六腳鄉,F,否,10-14,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,太保市,F,否,10-14,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,水上鄉,F,否,10-14,2
嚴重特殊傳染性肺炎,2022,7,嘉義縣,布袋鎮,F,否,10-14,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,民雄鄉,F,否,10-14,2
嚴重特殊傳染性肺炎,2022,7,嘉義縣,朴子市,F,否,10-14,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,東石鄉,F,否,10-14,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,大林鎮,F,否,15-19,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,中埔鄉,F,否,15-19,4
嚴重特殊傳染性肺炎,2022,7,嘉義縣,太保市,F,否,15-19,3
嚴重特殊傳染性肺炎,2022,7,嘉義縣,水上鄉,F,否,15-19,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,民雄鄉,F,否,15-19,6
嚴重特殊傳染性肺炎,2022,7,嘉義縣,朴子市,F,否,15-19,2
嚴重特殊傳染性肺炎,2022,7,嘉義縣,竹崎鄉,F,否,15-19,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,東石鄉,F,否,15-19,2
嚴重特殊傳染性肺炎,2022,7,嘉義縣,梅山鄉,F,否,15-19,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,新港鄉,F,否,15-19,2
嚴重特殊傳染性肺炎,2022,7,嘉義縣,溪口鄉,F,否,15-19,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,義竹鄉,F,否,15-19,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,大林鎮,F,否,2,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,水上鄉,F,否,2,2
嚴重特殊傳染性肺炎,2022,7,嘉義縣,朴子市,F,否,2,2
嚴重特殊傳染性肺炎,2022,7,嘉義縣,大林鎮,F,否,20-24,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,中埔鄉,F,否,20-24,4
嚴重特殊傳染性肺炎,2022,7,嘉義縣,太保市,F,否,20-24,4
嚴重特殊傳染性肺炎,2022,7,嘉義縣,水上鄉,F,否,20-24,2
嚴重特殊傳染性肺炎,2022,7,嘉義縣,布袋鎮,F,否,20-24,2
嚴重特殊傳染性肺炎,2022,7,嘉義縣,民雄鄉,F,否,20-24,8
嚴重特殊傳染性肺炎,2022,7,嘉義縣,朴子市,F,否,20-24,3
嚴重特殊傳染性肺炎,2022,7,嘉義縣,東石鄉,F,否,20-24,2
嚴重特殊傳染性肺炎,2022,7,嘉義縣,鹿草鄉,F,否,20-24,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,番路鄉,F,否,20-24,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,新港鄉,F,否,20-24,2
嚴重特殊傳染性肺炎,2022,7,嘉義縣,溪口鄉,F,否,20-24,2
嚴重特殊傳染性肺炎,2022,7,嘉義縣,大林鎮,F,否,25-29,3
嚴重特殊傳染性肺炎,2022,7,嘉義縣,中埔鄉,F,否,25-29,3
嚴重特殊傳染性肺炎,2022,7,嘉義縣,六腳鄉,F,否,25-29,2
嚴重特殊傳染性肺炎,2022,7,嘉義縣,太保市,F,否,25-29,3
嚴重特殊傳染性肺炎,2022,7,嘉義縣,水上鄉,F,否,25-29,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,布袋鎮,F,否,25-29,2
嚴重特殊傳染性肺炎,2022,7,嘉義縣,民雄鄉,F,否,25-29,4
嚴重特殊傳染性肺炎,2022,7,嘉義縣,朴子市,F,否,25-29,2
嚴重特殊傳染性肺炎,2022,7,嘉義縣,竹崎鄉,F,否,25-29,2
嚴重特殊傳染性肺炎,2022,7,嘉義縣,東石鄉,F,否,25-29,2
嚴重特殊傳染性肺炎,2022,7,嘉義縣,梅山鄉,F,否,25-29,2
嚴重特殊傳染性肺炎,2022,7,嘉義縣,鹿草鄉,F,否,25-29,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,新港鄉,F,否,25-29,2
嚴重特殊傳染性肺炎,2022,7,嘉義縣,溪口鄉,F,否,25-29,2
嚴重特殊傳染性肺炎,2022,7,嘉義縣,義竹鄉,F,否,25-29,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,中埔鄉,F,否,3,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,水上鄉,F,否,3,2
嚴重特殊傳染性肺炎,2022,7,嘉義縣,民雄鄉,F,否,3,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,阿里山鄉,F,否,3,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,大林鎮,F,否,30-34,2
嚴重特殊傳染性肺炎,2022,7,嘉義縣,中埔鄉,F,否,30-34,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,水上鄉,F,否,30-34,6
嚴重特殊傳染性肺炎,2022,7,嘉義縣,民雄鄉,F,否,30-34,6
嚴重特殊傳染性肺炎,2022,7,嘉義縣,朴子市,F,否,30-34,3
嚴重特殊傳染性肺炎,2022,7,嘉義縣,竹崎鄉,F,否,30-34,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,阿里山鄉,F,否,30-34,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,溪口鄉,F,否,30-34,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,義竹鄉,F,否,30-34,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,大林鎮,F,否,35-39,1
嚴重特殊傳染性肺炎,2022,7,嘉義縣,中埔鄉,F,否,35-39,5
嚴重特殊傳染性肺炎,2022,7,嘉義縣,太保市,F,否,35-39,1
